676.352	192.434
676.478	186.273
676.603	183.253
676.728	182.667
676.854	182.111
676.979	179.929
677.104	179.303
677.23	177.525
677.355	176.939
677.48	176.273
677.606	176.717
677.731	174.737
677.856	174.758
677.982	173.141
678.107	171.434
678.232	171.929
678.358	170.232
678.483	170.788
678.608	171.293
678.734	168.485
678.859	169.162
678.984	168.172
679.109	167.495
679.235	166.465
679.36	167.646
679.485	167.131
679.611	166.707
679.736	165.838
679.861	166.495
679.987	168.04
680.112	166.707
680.237	167.03
680.362	168.02
680.488	169.394
680.613	167.889
680.738	170.131
680.864	171.101
680.989	170.535
681.114	171.172
681.239	174.242
681.365	173.051
681.49	176.303
681.615	175.909
681.741	178.576
681.866	178.101
681.991	180.909
682.116	181.727
682.242	183.758
682.367	185.424
682.492	187.04
682.617	188.848
682.743	191.939
682.868	193.879
682.993	195.131
683.118	199.586
683.244	200.323
683.369	204.838
683.494	205.636
683.619	210.495
683.745	214.95
683.87	215.929
683.995	221.202
684.12	224.899
684.246	228.859
684.371	234.737
684.496	238.717
684.621	243.949
684.747	248
684.872	256.384
684.997	260.424
685.122	267.707
685.248	275.475
685.373	284.313
685.498	290.656
685.623	300.454
685.748	308.505
685.874	318.848
685.999	329.313
686.124	339.596
686.249	349.758
686.375	362.121
686.5	375.101
686.625	387.707
686.75	399.252
686.875	413.96
687	430.202
687.126	443.758
687.251	459.909
687.376	475.717
687.501	490.485
687.626	507.162
687.752	524.485
687.877	542.596
688.002	560.818
688.127	578.101
688.252	598.758
688.378	617.434
688.503	635.818
688.628	658.131
688.753	677.444
688.878	699.424
689.003	716.162
689.129	740.525
689.254	759.455
689.379	783.01
689.504	804.636
689.629	826.727
689.754	849.757
689.88	868.626
690.005	895.364
690.13	916.384
690.255	943.05
690.38	962.98
690.505	991.445
690.63	1015.2
690.756	1040.53
690.881	1067.14
691.006	1090.53
691.131	1120.46
691.256	1141.65
691.381	1168.02
691.506	1193.84
691.632	1222.16
691.757	1251.13
691.882	1276.99
692.007	1305.85
692.132	1332.82
692.257	1362.26
692.382	1389.89
692.508	1416.21
692.633	1447.42
692.758	1477.03
692.883	1506.67
693.008	1536.31
693.133	1569.69
693.258	1598.68
693.383	1634.24
693.508	1669.27
693.633	1706.24
693.759	1741.01
693.884	1779.35
694.009	1818.02
694.134	1859.31
694.259	1905.18
694.384	1948.68
694.509	1995.16
694.634	2037.39
694.759	2085.65
694.884	2139.46
695.009	2183.88
695.135	2237.46
695.26	2288.98
695.385	2340.78
695.51	2393.55
695.635	2445.82
695.76	2493.32
695.885	2546.15
696.01	2598.44
696.135	2648.81
696.26	2698.35
696.385	2752.67
696.51	2797.3
696.635	2844.8
696.76	2893.07
696.885	2942.11
697.01	2983.88
697.135	3031.91
697.261	3076.52
697.386	3125.22
697.511	3165.9
697.636	3210.41
697.761	3252.48
697.886	3296.54
698.011	3343.03
698.136	3382.64
698.261	3429.93
698.386	3470.94
698.511	3512.89
698.636	3552.3
698.761	3591.85
698.886	3631.94
699.011	3677.35
699.136	3717.43
699.261	3753.43
699.386	3798.91
699.511	3834.98
699.636	3878.28
699.761	3912.55
699.886	3942.71
700.011	3981.11
700.136	4011.52
700.261	4046
700.386	4083.82
700.511	4112.69
700.636	4145.49
700.761	4177.5
700.886	4212.32
701.011	4239.92
701.136	4266.97
701.261	4298.37
701.386	4327.3
701.511	4352.14
701.636	4384.31
701.761	4405.79
701.886	4435.84
702.011	4460.11
702.136	4485.78
702.261	4512.75
702.386	4540.26
702.511	4564.46
702.635	4589.72
702.76	4615.07
702.885	4638.18
703.01	4663.42
703.135	4690.68
703.26	4713.23
703.385	4736.3
703.51	4763.71
703.635	4786.72
703.76	4814.42
703.885	4832.98
704.01	4858.98
704.135	4888.7
704.26	4906.56
704.385	4931.99
704.51	4959.09
704.635	4985.68
704.759	5004.8
704.884	5031.19
705.009	5055.73
705.134	5076.01
705.259	5100.54
705.384	5124.95
705.509	5149.63
705.634	5173.5
705.759	5196
705.884	5221.19
706.008	5248.38
706.133	5268.05
706.258	5293.17
706.383	5322.25
706.508	5341.35
706.633	5368.64
706.758	5398.14
706.883	5421.75
707.008	5443.13
707.132	5474.31
707.257	5490.5
707.382	5521.04
707.507	5546.84
707.632	5575.06
707.757	5598.19
707.882	5626.12
708.007	5652.2
708.131	5679.67
708.256	5702.23
708.381	5731.98
708.506	5757.1
708.631	5787.31
708.756	5815.28
708.88	5842.94
709.005	5862.74
709.13	5892.72
709.255	5920.17
709.38	5952.38
709.505	5981.66
709.63	6008.26
709.754	6033.83
709.879	6068.99
710.004	6091.43
710.129	6117.75
710.254	6145.67
710.378	6170.68
710.503	6197.78
710.628	6235.95
710.753	6267.03
710.878	6294.11
711.003	6320.31
711.127	6348.65
711.252	6378.28
711.377	6410.1
711.502	6434.9
711.626	6470.23
711.751	6500.75
711.876	6527.69
712.001	6551.57
712.126	6585.92
712.25	6614.36
712.375	6639.14
712.5	6671.28
712.625	6706.09
712.75	6738.25
712.874	6764.28
712.999	6790.41
713.124	6823.01
713.249	6853.89
713.373	6875.37
713.498	6910.26
713.623	6944.03
713.748	6965.73
713.872	6992.02
713.997	7030.56
714.122	7055.28
714.247	7083.66
714.371	7109.38
714.496	7149.27
714.621	7173.55
714.746	7205.15
714.87	7234.34
714.995	7262.02
715.12	7285.42
715.245	7312.62
715.369	7342.06
715.494	7374.6
715.619	7404.39
715.743	7425.14
715.868	7461.44
715.993	7483.44
716.118	7504.97
716.242	7538.83
716.367	7571.27
716.492	7596.23
716.616	7622.82
716.741	7652.74
716.866	7677.61
716.99	7702.3
717.115	7726.77
717.24	7758.12
717.365	7776.24
717.489	7814.17
717.614	7836.78
717.739	7865.46
717.863	7892.11
717.988	7919.48
718.113	7939.44
718.237	7965.53
718.362	7992.29
718.487	8013.67
718.611	8039.08
718.736	8076.12
718.861	8093.32
718.985	8117.77
719.11	8142.23
719.234	8167.55
719.359	8191.84
719.484	8214.77
719.608	8231.05
719.733	8262.48
719.858	8285.63
719.982	8306.08
720.107	8328.88
720.232	8352.03
720.356	8374.19
720.481	8394.36
720.605	8422.06
720.73	8444.81
720.855	8460.88
720.979	8480.44
721.104	8511.52
721.229	8529.02
721.353	8548.52
721.478	8576.19
721.602	8592.88
