676.352	3649.13
676.478	3560.68
676.603	3556.17
676.728	3552.41
676.854	3543.71
676.979	3537.27
677.104	3530.36
677.23	3525.08
677.355	3518.42
677.48	3515.37
677.606	3508.24
677.731	3505.32
677.856	3500.54
677.982	3497.69
678.107	3495.68
678.232	3494.06
678.358	3486.99
678.483	3486.24
678.608	3481
678.734	3482.87
678.859	3480.22
678.984	3479.9
679.109	3472.6
679.235	3480.2
679.36	3474.33
679.485	3479.96
679.611	3478.59
679.736	3480.71
679.861	3482.15
679.987	3485.22
680.112	3482.2
680.237	3489.75
680.362	3492.32
680.488	3502.87
680.613	3506.45
680.738	3513.11
680.864	3520.92
680.989	3528.5
681.114	3533.82
681.239	3543.67
681.365	3550.54
681.49	3558.89
681.615	3571.18
681.741	3582.22
681.866	3594.97
681.991	3602.21
682.116	3617.48
682.242	3631.25
682.367	3647.18
682.492	3658.17
682.617	3673.53
682.743	3683.19
682.868	3704.85
682.993	3719.55
683.118	3735.06
683.244	3752.06
683.369	3773.29
683.494	3789.99
683.619	3808.24
683.745	3827.9
683.87	3850.52
683.995	3871.19
684.12	3894.74
684.246	3917.87
684.371	3940.26
684.496	3966.27
684.621	3989.17
684.747	4022.68
684.872	4047.96
684.997	4076.59
685.122	4107.63
685.248	4139.3
685.373	4176.83
685.498	4210.91
685.623	4242.92
685.748	4277.67
685.874	4320.34
685.999	4354.68
686.124	4395.46
686.249	4431.77
686.375	4472.24
686.5	4518.56
686.625	4561.18
686.75	4604.28
686.875	4641.77
687	4691.32
687.126	4730.26
687.251	4781.99
687.376	4823.63
687.501	4873.02
687.626	4914
687.752	4960
687.877	5006.91
688.002	5049.79
688.127	5098.28
688.252	5148.54
688.378	5191.14
688.503	5239.28
688.628	5286.35
688.753	5335.47
688.878	5382.46
689.003	5426.7
689.129	5480.71
689.254	5529.93
689.379	5573.88
689.504	5628.46
689.629	5677.75
689.754	5720.64
689.88	5769.3
690.005	5822.27
690.13	5872.28
690.255	5925.3
690.38	5974.41
690.505	6026.3
690.63	6083.38
690.756	6131.33
690.881	6179.14
691.006	6229.27
691.131	6282.7
691.256	6335.74
691.381	6390.9
691.506	6435.26
691.632	6485.33
691.757	6534.76
691.882	6585.56
692.007	6638.73
692.132	6686.88
692.257	6735.5
692.382	6786.53
692.508	6831.57
692.633	6883.1
692.758	6927.92
692.883	6976.25
693.008	7025.32
693.133	7077.79
693.258	7124.58
693.383	7173.72
693.508	7231.03
693.633	7279.93
693.759	7327.53
693.884	7373.36
694.009	7427.06
694.134	7476.4
694.259	7533.97
694.384	7590.23
694.509	7646.24
694.634	7701.95
694.759	7757.2
694.884	7811.58
695.009	7867.5
695.135	7928.35
695.26	7983.1
695.385	8032.95
695.51	8096.14
695.635	8143.95
695.76	8202.54
695.885	8252.58
696.01	8304.37
696.135	8353.03
696.26	8396.92
696.385	8451.01
696.51	8499.19
696.635	8547.22
696.76	8587.4
696.885	8632.95
697.01	8682.52
697.135	8723.55
697.261	8765.01
697.386	8799.68
697.511	8849.14
697.636	8884.88
697.761	8931.32
697.886	8966.42
698.011	9001.42
698.136	9044.17
698.261	9084.35
698.386	9121.66
698.511	9161.71
698.636	9192.62
698.761	9226.22
698.886	9266.67
699.011	9296.67
699.136	9330.22
699.261	9368.54
699.386	9394.84
699.511	9438.38
699.636	9463.47
699.761	9501.61
699.886	9521.66
700.011	9559.74
700.136	9575.69
700.261	9618.07
700.386	9640.18
700.511	9667.54
700.636	9696.35
700.761	9721.88
700.886	9750.21
701.011	9776.4
701.136	9802.49
701.261	9828.05
701.386	9845.09
701.511	9875.76
701.636	9902.8
701.761	9925.35
701.886	9947.96
702.011	9968.66
702.136	9996.04
702.261	10016.5
702.386	10045
702.511	10062.2
702.635	10080.3
702.76	10102.6
702.885	10126.5
703.01	10142
703.135	10171.5
703.26	10188.5
703.385	10212.5
703.51	10231.8
703.635	10250.9
703.76	10267.7
703.885	10287.4
704.01	10305
704.135	10328.9
704.26	10351
704.385	10371.8
704.51	10394.8
704.635	10423.2
704.759	10429.8
704.884	10448.7
705.009	10471.6
705.134	10494.4
705.259	10505
705.384	10530.2
705.509	10545.9
705.634	10577
705.759	10580
705.884	10614.7
706.008	10625.7
706.133	10635.3
706.258	10657.8
706.383	10681.2
706.508	10696.7
706.633	10717.4
706.758	10731.8
706.883	10755.1
707.008	10773.1
707.132	10786.1
707.257	10806.5
707.382	10824.7
707.507	10844
707.632	10862.5
707.757	10879.5
707.882	10893.7
708.007	10918.7
708.131	10935.4
708.256	10955.1
708.381	10974.2
708.506	10984.3
708.631	11012.2
708.756	11021.2
708.88	11050.8
709.005	11061.4
709.13	11080.3
709.255	11097.9
709.38	11119.8
709.505	11138.6
709.63	11159.9
709.754	11180.1
709.879	11195.8
710.004	11208.9
710.129	11229.2
710.254	11247.2
710.378	11267
710.503	11280.5
710.628	11305.7
710.753	11322.3
710.878	11340.3
711.003	11363.9
711.127	11373.8
711.252	11389
711.377	11408
711.502	11428.8
711.626	11444.5
711.751	11461.4
711.876	11482.3
712.001	11501.4
712.126	11511.1
712.25	11537.6
712.375	11551.2
712.5	11574
712.625	11596.5
712.75	11614
712.874	11630.3
712.999	11651
713.124	11660.8
713.249	11674.9
713.373	11686.5
713.498	11707.4
713.623	11730.7
713.748	11748.4
713.872	11754.6
713.997	11780.7
714.122	11795.4
714.247	11815.8
714.371	11828.4
714.496	11846.7
714.621	11859.2
714.746	11886.7
714.87	11904
714.995	11920.7
715.12	11927.7
715.245	11945
715.369	11955.5
715.494	11971.9
715.619	11997.9
715.743	12009.6
715.868	12020.9
715.993	12038.5
716.118	12052.5
716.242	12066.6
716.367	12083.5
716.492	12094.2
716.616	12111.4
716.741	12129.5
716.866	12145.8
716.99	12155.9
717.115	12180.4
717.24	12184.5
717.365	12197.1
717.489	12212.9
717.614	12233.7
717.739	12250.2
717.863	12262.5
717.988	12278.5
718.113	12290.9
718.237	12304.2
718.362	12321.5
718.487	12328.6
718.611	12346.5
718.736	12371.2
718.861	12385
718.985	12399
719.11	12409.4
719.234	12420.4
719.359	12441.9
719.484	12454.6
719.608	12462
719.733	12478.4
719.858	12484.4
719.982	12500.8
720.107	12516.3
720.232	12530.4
720.356	12543.5
720.481	12564.6
720.605	12569.3
720.73	12579.2
720.855	12595.7
720.979	12611.4
721.104	12618
721.229	12631.4
721.353	12651.1
721.478	12661.5
721.602	12668.7
721.727	12682.9
721.852	12704.8
721.976	12706
722.101	12718
722.225	12718.3
722.35	12725.7
722.474	12752.9
722.599	12768.2
722.724	12784.9
722.848	12782.1
722.973	12804.8
723.097	12810.5
723.222	12807.2
723.346	12827.1
723.471	12841.1
723.596	12848.9
723.72	12858.1
723.845	12874.9
723.969	12878.4
724.094	12898.8
724.218	12899.9
724.343	12911.6
724.467	12922.2
724.592	12937.5
724.717	12956.1
724.841	12956.2
724.966	12976.5
725.09	12972.2
725.215	12990.9
725.339	12997.5
725.464	13011.1
725.588	13020.7
725.713	13023.5
725.837	13033.9
725.962	13038.8
726.086	13059
726.211	13060.5
726.335	13074
726.46	13078.3
726.584	13091.2
726.709	13113.9
726.833	13103.7
726.958	13111.8
727.082	13120
727.207	13129.5
727.331	13126.7
727.456	13147.5
727.58	13163.3
727.705	13167.9
727.829	13174.8
727.954	13187.6
728.078	13191.9
728.203	13194
728.327	13208.3
728.451	13204.1
728.576	13224.9
728.7	13233.1
728.825	13237.8
728.949	13250.4
729.074	13257.2
729.198	13260.9
729.323	13262.8
729.447	13280.8
729.571	13291.7
729.696	13292.9
729.82	13304.9
729.945	13310.1
730.069	13321.2
730.194	13327.6
730.318	13331.7
730.442	13341.4
730.567	13339.3
730.691	13346.8
730.816	13352.6
730.94	13364.5
731.064	13374.3
731.189	13376
731.313	13387.2
731.438	13406.3
731.562	13406.5
731.686	13412.9
731.811	13417.9
731.935	13430.1
732.06	13435.5
732.184	13445
732.308	13447.6
732.433	13451.7
732.557	13456.6
732.681	13463.8
732.806	13466.4
732.93	13466.8
733.054	13475.3
733.179	13476.5
733.303	13480.5
733.428	13496.3
733.552	13499.7
733.676	13503.8
733.801	13516
733.925	13522.7
734.049	13531.7
734.174	13539
734.298	13538.3
734.422	13558.2
734.547	13561.3
734.671	13564.4
734.795	13566.3
734.919	13580.7
735.044	13585.2
735.168	13593.9
735.292	13603.7
735.417	13590.2
735.541	13605.8
735.665	13610.2
735.79	13615.5
735.914	13618.5
736.038	13626.4
736.162	13637.8
736.287	13642.5
736.411	13645.5
736.535	13644.3
736.66	13653.1
736.784	13659.1
