220.0,17.057
220.5,17.753
221.0,18.282
221.5,18.757
222.0,19.335
222.5,20.012
223.0,20.504
223.5,21.229
224.0,21.804
224.5,22.425
225.0,22.988
225.5,23.233
226.0,23.352
226.5,23.332
227.0,23.307
227.5,23.023
228.0,22.558
228.5,22.029
229.0,21.331
229.5,20.507
230.0,19.598
230.5,18.664
231.0,17.697
231.5,16.716
232.0,15.697
232.5,14.692
233.0,13.741
233.5,12.838
234.0,11.970
234.5,11.154
235.0,10.389
235.5,9.675
236.0,9.008
236.5,8.380
237.0,7.769
237.5,7.179
238.0,6.610
238.5,6.078
239.0,5.609
239.5,5.211
240.0,4.875
240.5,4.590
241.0,4.345
241.5,4.130
242.0,3.933
242.5,3.746
243.0,3.568
243.5,3.403
244.0,3.256
244.5,3.132
245.0,3.024
245.5,2.931
246.0,2.845
246.5,2.768
247.0,2.700
247.5,2.642
248.0,2.595
248.5,2.557
249.0,2.530
249.5,2.512
250.0,2.502
250.5,2.497
251.0,2.496
251.5,2.502
252.0,2.513
252.5,2.529
253.0,2.549
253.5,2.577
254.0,2.609
254.5,2.643
255.0,2.681
255.5,2.722
256.0,2.774
256.5,2.829
257.0,2.880
257.5,2.924
258.0,2.964
258.5,3.000
259.0,3.031
259.5,3.063
260.0,3.095
260.5,3.127
261.0,3.159
261.5,3.193
262.0,3.228
262.5,3.265
263.0,3.308
263.5,3.353
264.0,3.406
264.5,3.467
265.0,3.534
265.5,3.602
266.0,3.669
266.5,3.734
267.0,3.796
267.5,3.856
268.0,3.913
268.5,3.967
269.0,4.017
269.5,4.063
270.0,4.107
270.5,4.150
271.0,4.191
271.5,4.230
272.0,4.266
272.5,4.300
273.0,4.328
273.5,4.353
274.0,4.375
274.5,4.393
275.0,4.410
275.5,4.424
276.0,4.441
276.5,4.453
277.0,4.458
277.5,4.460
278.0,4.455
278.5,4.445
279.0,4.431
279.5,4.412
280.0,4.393
280.5,4.372
281.0,4.347
281.5,4.315
282.0,4.276
282.5,4.225
283.0,4.163
283.5,4.092
284.0,4.013
284.5,3.934
285.0,3.853
285.5,3.770
286.0,3.685
286.5,3.597
287.0,3.504
287.5,3.412
288.0,3.322
288.5,3.229
289.0,3.132
289.5,3.035
290.0,2.932
290.5,2.825
291.0,2.709
291.5,2.589
292.0,2.470
292.5,2.353
293.0,2.236
293.5,2.112
294.0,1.984
294.5,1.856
295.0,1.730
295.5,1.608
296.0,1.495
296.5,1.395
297.0,1.302
297.5,1.217
298.0,1.140
298.5,1.068
299.0,1.001
299.5,0.938
300.0,0.882
300.5,0.832
301.0,0.787
301.5,0.746
302.0,0.707
302.5,0.671
303.0,0.640
303.5,0.613
304.0,0.591
304.5,0.568
305.0,0.550
305.5,0.535
306.0,0.520
306.5,0.506
307.0,0.494
307.5,0.483
308.0,0.473
308.5,0.465
309.0,0.459
309.5,0.454
310.0,0.450
310.5,0.447
311.0,0.443
311.5,0.440
312.0,0.437
312.5,0.438
313.0,0.436
313.5,0.435
314.0,0.434
314.5,0.434
315.0,0.435
315.5,0.436
316.0,0.435
316.5,0.435
317.0,0.435
317.5,0.434
318.0,0.434
318.5,0.433
319.0,0.434
319.5,0.435
320.0,0.433
320.5,0.433
321.0,0.431
321.5,0.432
322.0,0.432
322.5,0.432
323.0,0.431
323.5,0.432
324.0,0.433
324.5,0.433
325.0,0.434
325.5,0.435
326.0,0.436
326.5,0.435
327.0,0.437
327.5,0.438
328.0,0.438
328.5,0.439
329.0,0.441
329.5,0.441
330.0,0.439
330.5,0.440
331.0,0.438
331.5,0.437
332.0,0.436
332.5,0.437
333.0,0.436
333.5,0.436
334.0,0.434
334.5,0.431
335.0,0.429
335.5,0.428
336.0,0.429
336.5,0.427
337.0,0.424
337.5,0.424
338.0,0.423
338.5,0.421
339.0,0.422
339.5,0.420
340.0,0.416
340.5,0.413
341.0,0.409
341.5,0.408
342.0,0.405
342.5,0.401
343.0,0.398
343.5,0.394
344.0,0.390
344.5,0.388
345.0,0.385
345.5,0.384
346.0,0.381
346.5,0.379
347.0,0.376
347.5,0.374
348.0,0.370
348.5,0.367
349.0,0.363
349.5,0.360
350.0,0.358
